array_idx,students_array,n_students,n_questions,framing,output_format,run,oq,iq,adj,sentence,raw_response,is_valid,timestamp
11,"[9, 9, 9, 3, 3]",5,12,low,full_sentence,3,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:00.955413
11,"[9, 9, 9, 3, 3]",5,12,low,full_sentence,4,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:01.113256
11,"[9, 9, 9, 3, 3]",5,12,low,full_sentence,5,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:01.268588
11,"[9, 9, 9, 3, 3]",5,12,low,full_sentence,6,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong,True,2026-03-27T01:43:01.424671
11,"[9, 9, 9, 3, 3]",5,12,low,full_sentence,7,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:01.596492
11,"[9, 9, 9, 3, 3]",5,12,low,full_sentence,8,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:01.765288
11,"[9, 9, 9, 3, 3]",5,12,low,full_sentence,9,INVALID,INVALID,INVALID,INVALID,Some students got most of the answers wrong.,False,2026-03-27T01:43:01.907583
11,"[9, 9, 9, 3, 3]",5,12,low,full_sentence,10,some,some,wrong,some of the students got some of the answers wrong,Some of the students got some of the answers wrong.,True,2026-03-27T01:43:02.069900
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,1,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:02.268961
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,2,INVALID,INVALID,INVALID,INVALID,Some students got most of the answers wrong.,False,2026-03-27T01:43:02.425767
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,3,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:02.585278
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,4,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:02.742187
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,5,INVALID,INVALID,INVALID,INVALID,Some students got most of the answers wrong.,False,2026-03-27T01:43:02.901692
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,6,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:03.074490
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,7,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:03.267208
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,8,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:03.424403
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,9,INVALID,INVALID,INVALID,INVALID,Some students got most of the answers wrong.,False,2026-03-27T01:43:03.561879
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,10,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong,True,2026-03-27T01:43:03.705562
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,1,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong,False,2026-03-27T01:43:03.892408
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,2,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong,False,2026-03-27T01:43:04.057969
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,3,INVALID,INVALID,INVALID,INVALID,Some students got most of the answers wrong.,False,2026-03-27T01:43:04.202473
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,4,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong.,False,2026-03-27T01:43:04.362534
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,5,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:04.519967
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,6,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:04.676725
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,7,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong,False,2026-03-27T01:43:04.838593
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,8,INVALID,INVALID,INVALID,INVALID,Some students got few of the answers wrong,False,2026-03-27T01:43:04.974917
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,9,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong.,False,2026-03-27T01:43:05.135720
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,10,INVALID,INVALID,INVALID,INVALID,Some of the students got fewer than half of the answers right.,False,2026-03-27T01:43:05.305036
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,1,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:05.501357
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,2,INVALID,INVALID,INVALID,INVALID,Some students got fewer than half of the answers correct (most students got more than half wrong),False,2026-03-27T01:43:05.734717
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,3,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:05.894719
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,4,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:06.050011
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,5,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong,False,2026-03-27T01:43:06.213052
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,6,INVALID,INVALID,INVALID,INVALID,Some students got most of the answers wrong.,False,2026-03-27T01:43:06.360461
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,7,some,most,wrong,some of the students got most of the answers wrong,"""Some of the students got most of the answers wrong""",True,2026-03-27T01:43:06.541988
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,8,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong.,False,2026-03-27T01:43:06.700295
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,9,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:06.860943
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,10,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong,False,2026-03-27T01:43:07.012499
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,1,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:07.210860
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,2,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong.,False,2026-03-27T01:43:07.382154
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,3,INVALID,INVALID,INVALID,INVALID,Some students did not get most of the answers right.,False,2026-03-27T01:43:07.548536
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,4,some,most,wrong,some of the students got most of the answers wrong,"""Some of the students got most of the answers wrong""",True,2026-03-27T01:43:07.712711
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,5,INVALID,INVALID,INVALID,INVALID,"Most students struggled with the exam, as only some of the answers were correctly answered by any student (some students got some of the answers wrong).",False,2026-03-27T01:43:08.022419
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,6,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong.,False,2026-03-27T01:43:08.200955
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,7,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong.,False,2026-03-27T01:43:08.371644
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,8,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:08.533362
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,9,INVALID,INVALID,INVALID,INVALID,Some students got few of the answers wrong.,False,2026-03-27T01:43:08.673894
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,10,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:08.832978
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,1,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong.,False,2026-03-27T01:43:09.032628
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,2,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong.,False,2026-03-27T01:43:09.201654
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,3,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong.,False,2026-03-27T01:43:09.362697
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,4,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong,False,2026-03-27T01:43:09.516846
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,5,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:09.679486
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,6,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong.,False,2026-03-27T01:43:09.840951
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,7,INVALID,INVALID,INVALID,INVALID,Some students got most of the answers wrong.,False,2026-03-27T01:43:09.991730
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,8,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:10.153309
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,9,INVALID,INVALID,INVALID,INVALID,Some students got few of the answers wrong.,False,2026-03-27T01:43:10.288921
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,10,INVALID,INVALID,INVALID,INVALID,Some of the students got a few of the answers wrong.,False,2026-03-27T01:43:10.463047
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,1,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong,False,2026-03-27T01:43:10.653266
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,2,INVALID,INVALID,INVALID,INVALID,Some students got few of the answers wrong.,False,2026-03-27T01:43:10.809957
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,3,INVALID,INVALID,INVALID,INVALID,Some students got none of the answers right.,False,2026-03-27T01:43:10.951492
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,4,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong.,False,2026-03-27T01:43:11.109586
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,5,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong.,False,2026-03-27T01:43:11.266290
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,6,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong.,False,2026-03-27T01:43:11.420360
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,7,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong.,False,2026-03-27T01:43:11.593295
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,8,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong,False,2026-03-27T01:43:11.744883
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,9,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong.,False,2026-03-27T01:43:11.908115
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,10,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong.,False,2026-03-27T01:43:12.071463
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,1,INVALID,INVALID,INVALID,INVALID,Some students got few of the answers wrong.,False,2026-03-27T01:43:12.253223
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,2,some,none,right,some of the students got none of the answers right,Some of the students got none of the answers right.,True,2026-03-27T01:43:12.422969
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,3,INVALID,INVALID,INVALID,INVALID,Some students got none of the answers right.,False,2026-03-27T01:43:12.574437
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,4,INVALID,INVALID,INVALID,INVALID,Some of the students got no right answers.,False,2026-03-27T01:43:12.711444
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,5,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong,False,2026-03-27T01:43:12.862491
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,6,INVALID,INVALID,INVALID,INVALID,Some students got few of the answers wrong.,False,2026-03-27T01:43:13.015149
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,7,INVALID,INVALID,INVALID,INVALID,Some of the students got few of the answers wrong.,False,2026-03-27T01:43:13.212784
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,8,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:43:13.371612
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,9,INVALID,INVALID,INVALID,INVALID,Some students got no right answers.,False,2026-03-27T01:43:13.495051
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,10,INVALID,INVALID,INVALID,INVALID,Some students got no right answers on the exam.,False,2026-03-27T01:43:13.646653
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,1,INVALID,INVALID,INVALID,INVALID,"""None of the students got any of the answers right""",False,2026-03-27T01:43:13.859092
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,2,INVALID,INVALID,INVALID,INVALID,"""None of the students got any of the answers right.""",False,2026-03-27T01:43:14.037737
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,3,INVALID,INVALID,INVALID,INVALID,"""None of the students got any of the questions right""",False,2026-03-27T01:43:14.205815
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,4,INVALID,INVALID,INVALID,INVALID,"""None of the students got any of the questions right.""",False,2026-03-27T01:43:14.374149
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,5,INVALID,INVALID,INVALID,INVALID,"""None of the students got any of the questions right""",False,2026-03-27T01:43:14.536669
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,6,INVALID,INVALID,INVALID,INVALID,"""None of the students got any of the questions right""",False,2026-03-27T01:43:14.701112
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,7,INVALID,INVALID,INVALID,INVALID,"""None of the students got any of the questions right""",False,2026-03-27T01:43:14.870441
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,8,INVALID,INVALID,INVALID,INVALID,"""None of the students got any of the questions right.""",False,2026-03-27T01:43:15.040041
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,9,INVALID,INVALID,INVALID,INVALID,"""None of the students got any of the questions right.""",False,2026-03-27T01:43:15.206353
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,10,INVALID,INVALID,INVALID,INVALID,"""None of the students got any of the questions right""",False,2026-03-27T01:43:15.368512
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,1,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:43:15.520222
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,2,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:43:15.638496
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,3,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:15.766286
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,4,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:15.891824
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,5,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:43:15.999627
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,6,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:16.124345
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,7,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:16.261346
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,8,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:16.388592
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,9,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:43:16.507347
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,10,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:16.629720
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,1,INVALID,INVALID,INVALID,INVALID,"Most students, all correct",False,2026-03-27T01:43:16.785463
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,2,INVALID,INVALID,INVALID,INVALID,"Most, students answered right",False,2026-03-27T01:43:16.908805
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,3,most,most,right,most of the students got most of the answers right,"Most, students got most, right",True,2026-03-27T01:43:17.049505
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,4,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:17.169982
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,5,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:17.295574
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,6,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:43:17.406148
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,7,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:43:17.522781
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,8,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:17.649802
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,9,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:17.776249
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,10,most,some,right,most of the students got some of the answers right,Most students answered some questions right,True,2026-03-27T01:43:17.901682
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,1,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:43:18.055887
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,2,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:43:18.172962
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,3,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:18.303608
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,4,most,all,right,most of the students got all of the answers right,"Most students, all got right",True,2026-03-27T01:43:18.420148
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,5,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:43:18.526437
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,6,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:43:18.635663
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,7,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:43:18.750911
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,8,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:18.879972
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,9,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:19.005794
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,10,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:19.137404
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,1,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:19.306828
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,2,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:19.444725
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,3,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:19.574046
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,4,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:19.701033
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,5,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:19.818686
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,6,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:19.943531
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,7,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:20.086298
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,8,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:20.210171
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,9,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:20.331280
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,10,most,some,right,most of the students got some of the answers right,Most students answered some questions right,True,2026-03-27T01:43:20.448957
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,1,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:20.606284
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,2,most,most,right,most of the students got most of the answers right,"Most students, got most answers right",True,2026-03-27T01:43:20.741758
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,3,most,most,right,most of the students got most of the answers right,"Most, students got most, right",True,2026-03-27T01:43:20.866555
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,4,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:43:20.972365
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,5,most,most,right,most of the students got most of the answers right,"Most students, got most answers right",True,2026-03-27T01:43:21.095265
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,6,most,most,right,most of the students got most of the answers right,Most students got most answers right,True,2026-03-27T01:43:21.207126
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,7,most,all,right,most of the students got all of the answers right,"Most students, all got right",True,2026-03-27T01:43:21.362284
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,8,most,most,right,most of the students got most of the answers right,"Most, students got most, right",True,2026-03-27T01:43:21.497987
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,9,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:21.617465
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,10,most,most,right,most of the students got most of the answers right,"Most students, got most answers, right",True,2026-03-27T01:43:21.747961
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,1,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:21.908143
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,2,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:43:22.028568
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,3,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:22.155002
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,4,most,all,right,most of the students got all of the answers right,"Most students, all got right",True,2026-03-27T01:43:22.273124
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,5,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:22.399181
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,6,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:43:22.506275
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,7,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:43:22.627060
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,8,INVALID,INVALID,INVALID,INVALID,"Most, some, correct",False,2026-03-27T01:43:22.732919
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,9,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:43:22.854689
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,10,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:43:22.972566
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,1,most,some,right,most of the students got some of the answers right,"Most students, some answers, were right",True,2026-03-27T01:43:23.153836
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,2,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:23.293781
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,3,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:23.416463
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,4,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:23.540854
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,5,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:23.666688
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,6,most,some,wrong,most of the students got some of the answers wrong,"Most, some, wrong",True,2026-03-27T01:43:23.768995
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,7,most,some,right,most of the students got some of the answers right,"Most students, some answers, were right",True,2026-03-27T01:43:23.912217
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,8,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:43:24.020744
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,9,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:24.143097
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,10,INVALID,INVALID,INVALID,INVALID,"Most students, all got some answers right",False,2026-03-27T01:43:24.276438
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,1,most,some,right,most of the students got some of the answers right,Most students got some right answers,True,2026-03-27T01:43:24.433172
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,2,most,some,wrong,most of the students got some of the answers wrong,"""Most, some, wrong""",True,2026-03-27T01:43:24.570368
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,3,most,some,right,most of the students got some of the answers right,"""Most, some, right""",True,2026-03-27T01:43:24.696506
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,4,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:24.828446
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,5,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:24.966329
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,6,most,some,right,most of the students got some of the answers right,Most students answered some questions right,True,2026-03-27T01:43:25.086032
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,7,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:43:25.202838
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,8,all,most,right,all of the students got most of the answers right,"""All, most, right""",True,2026-03-27T01:43:25.335456
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,9,most,some,right,most of the students got some of the answers right,"Most students, some answers, right",True,2026-03-27T01:43:25.459263
