array_idx,students_array,n_students,n_questions,framing,output_format,run,oq,iq,adj,sentence,raw_response,is_valid,timestamp
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,5,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:10.957070
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,6,some,none,wrong,some of the students got none of the answers wrong,Some of the students got none of the answers wrong.,True,2026-03-27T01:40:11.236436
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,7,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:11.514289
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,8,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:11.794600
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,9,some,none,right,some of the students got none of the answers right,Some of the students got none of the answers right.,True,2026-03-27T01:40:12.053176
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,10,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:12.316910
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,1,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:12.635755
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,2,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:12.952669
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,3,some,some,wrong,some of the students got some of the answers wrong,Some of the students got some of the answers wrong.,True,2026-03-27T01:40:13.217701
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,4,some,none,right,some of the students got none of the answers right,Some of the students got none of the answers right.,True,2026-03-27T01:40:13.487200
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,5,some,none,right,some of the students got none of the answers right,Some of the students got none of the answers right.,True,2026-03-27T01:40:13.749018
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,6,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:14.025436
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,7,some,some,wrong,some of the students got some of the answers wrong,Some of the students got some of the answers wrong.,True,2026-03-27T01:40:14.315752
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,8,some,none,right,some of the students got none of the answers right,Some of the students got none of the answers right.,True,2026-03-27T01:40:14.577149
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,9,some,some,wrong,some of the students got some of the answers wrong,Some of the students got some of the answers wrong.,True,2026-03-27T01:40:14.840220
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,10,most,none,right,most of the students got none of the answers right,Most of the students got none of the answers right.,True,2026-03-27T01:40:15.100207
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,1,some,some,wrong,some of the students got some of the answers wrong,"Some of the students got some of the answers wrong.

(This sentence is truthful because while most students scored well, it's true that some of them got",True,2026-03-27T01:40:15.565334
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,2,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong.,True,2026-03-27T01:40:15.826483
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,3,some,some,wrong,some of the students got some of the answers wrong,Some of the students got some of the answers wrong.,True,2026-03-27T01:40:16.103039
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,4,some,some,wrong,some of the students got some of the answers wrong,Some of the students got some of the answers wrong.,True,2026-03-27T01:40:16.369699
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,5,most,none,right,most of the students got none of the answers right,Most of the students got none of the answers right.,True,2026-03-27T01:40:16.645261
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,6,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong.,True,2026-03-27T01:40:16.906972
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,7,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:17.218114
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,8,INVALID,INVALID,INVALID,INVALID,Some of the students got most of their answers wrong.,False,2026-03-27T01:40:17.487511
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,9,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:17.790094
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,10,some,some,wrong,some of the students got some of the answers wrong,Some of the students got some of the answers wrong.,True,2026-03-27T01:40:18.048939
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,1,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:18.354341
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,2,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:18.621983
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,3,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:18.885302
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,4,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:19.128403
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,5,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:19.385661
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,6,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:19.641376
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,7,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:19.912134
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,8,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:20.175191
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,9,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong.,True,2026-03-27T01:40:20.441057
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,10,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:20.710461
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,1,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong.,True,2026-03-27T01:40:21.024111
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,2,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong.,True,2026-03-27T01:40:21.301328
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,3,some,none,wrong,some of the students got none of the answers wrong,Some of the students got none of the answers wrong.,True,2026-03-27T01:40:21.573189
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,4,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:21.841878
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,5,some,none,right,some of the students got none of the answers right,Some of the students got none of the answers right.,True,2026-03-27T01:40:22.110991
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,6,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:22.388615
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,7,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong.,True,2026-03-27T01:40:22.666714
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,8,some,some,wrong,some of the students got some of the answers wrong,Some of the students got some of the answers wrong.,True,2026-03-27T01:40:22.973749
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,9,some,none,right,some of the students got none of the answers right,Some of the students got none of the answers right.,True,2026-03-27T01:40:23.264596
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,10,some,none,right,some of the students got none of the answers right,Some of the students got none of the answers right.,True,2026-03-27T01:40:23.525345
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,1,INVALID,INVALID,INVALID,INVALID,Most students got most of the answers wrong.,False,2026-03-27T01:40:23.801676
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,2,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:24.082723
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,3,most,none,right,most of the students got none of the answers right,Most of the students got none of the answers right.,True,2026-03-27T01:40:24.347406
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,4,INVALID,INVALID,INVALID,INVALID,Some of the students got some of their answers wrong.,False,2026-03-27T01:40:24.603968
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,5,some,none,right,some of the students got none of the answers right,Some of the students got none of the answers right.,True,2026-03-27T01:40:24.863938
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,6,some,some,wrong,some of the students got some of the answers wrong,Some of the students got some of the answers wrong.,True,2026-03-27T01:40:25.126691
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,7,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong.,True,2026-03-27T01:40:25.397675
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,8,most,none,right,most of the students got none of the answers right,Most of the students got none of the answers right.,True,2026-03-27T01:40:25.663774
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,9,some,none,right,some of the students got none of the answers right,Some of the students got none of the answers right.,True,2026-03-27T01:40:25.931617
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,10,most,none,right,most of the students got none of the answers right,Most of the students got none of the answers right.,True,2026-03-27T01:40:26.195963
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,1,some,none,right,some of the students got none of the answers right,Some of the students got none of the answers right.,True,2026-03-27T01:40:26.492287
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,2,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:26.769983
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,3,most,none,right,most of the students got none of the answers right,Most of the students got none of the answers right.,True,2026-03-27T01:40:27.038309
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,4,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:27.316987
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,5,some,none,right,some of the students got none of the answers right,Some of the students got none of the answers right.,True,2026-03-27T01:40:27.591738
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,6,most,none,right,most of the students got none of the answers right,Most of the students got none of the answers right.,True,2026-03-27T01:40:27.905496
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,7,most,none,right,most of the students got none of the answers right,Most of the students got none of the answers right.,True,2026-03-27T01:40:28.171129
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,8,none,most,right,none of the students got most of the answers right,None of the students got most of the answers right.,True,2026-03-27T01:40:28.436601
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,9,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:28.703347
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,10,most,none,right,most of the students got none of the answers right,Most of the students got none of the answers right.,True,2026-03-27T01:40:28.969133
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,1,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong.,True,2026-03-27T01:40:29.295450
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,2,some,none,right,some of the students got none of the answers right,Some of the students got none of the answers right.,True,2026-03-27T01:40:29.568751
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,3,some,none,right,some of the students got none of the answers right,Some of the students got none of the answers right.,True,2026-03-27T01:40:29.843041
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,4,most,none,right,most of the students got none of the answers right,Most of the students got none of the answers right.,True,2026-03-27T01:40:30.131398
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,5,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong.,True,2026-03-27T01:40:30.397592
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,6,some,none,right,some of the students got none of the answers right,Some of the students got none of the answers right.,True,2026-03-27T01:40:30.672176
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,7,some,none,right,some of the students got none of the answers right,Some of the students got none of the answers right.,True,2026-03-27T01:40:30.957764
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,8,some,none,wrong,some of the students got none of the answers wrong,Some of the students got none of the answers wrong.,True,2026-03-27T01:40:31.243351
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,9,some,none,right,some of the students got none of the answers right,Some of the students got none of the answers right.,True,2026-03-27T01:40:31.518193
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,10,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong.,True,2026-03-27T01:40:31.804543
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,1,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:32.062554
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,2,some,most,right,some of the students got most of the answers right,"Some, most, right.",True,2026-03-27T01:40:32.290248
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,3,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:32.495743
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,4,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:32.728118
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,5,INVALID,INVALID,INVALID,INVALID,All some correct,False,2026-03-27T01:40:32.965434
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,6,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:33.176412
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,7,some,all,right,some of the students got all of the answers right,"some, all, right 

This accurately describes the situation without exaggerating or",True,2026-03-27T01:40:33.502875
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,8,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:33.710124
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,9,all,all,right,all of the students got all of the answers right,"All, all, right.",True,2026-03-27T01:40:33.934794
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,10,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:34.146950
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,1,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:34.389145
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,2,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:34.602480
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,3,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:34.815553
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,4,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:35.026362
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,5,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:35.233067
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,6,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:40:35.449121
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,7,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:35.670608
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,8,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:35.887980
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,9,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:40:36.094499
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,10,some,all,right,some of the students got all of the answers right,"Some, all, right",True,2026-03-27T01:40:36.302377
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,1,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:40:36.541537
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,2,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:36.751695
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,3,some,all,right,some of the students got all of the answers right,"Some, all, right",True,2026-03-27T01:40:36.963640
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,4,some,all,right,some of the students got all of the answers right,"Some, all, right",True,2026-03-27T01:40:37.168921
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,5,some,most,right,some of the students got most of the answers right,"Some, Most, Right",True,2026-03-27T01:40:37.364722
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,6,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:37.568735
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,7,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:37.822624
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,8,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:38.042613
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,9,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:38.241695
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,10,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:38.442019
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,1,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:38.679818
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,2,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:38.909497
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,3,some,all,right,some of the students got all of the answers right,"Some, all, right",True,2026-03-27T01:40:39.125692
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,4,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:39.334539
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,5,some,all,right,some of the students got all of the answers right,"Some, all, right",True,2026-03-27T01:40:39.548666
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,6,some,all,right,some of the students got all of the answers right,"Some, All, Right",True,2026-03-27T01:40:39.759865
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,7,some,all,right,some of the students got all of the answers right,"Some, all, right",True,2026-03-27T01:40:39.973400
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,8,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:40.182159
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,9,some,most,right,some of the students got most of the answers right,"Some, Most, Right",True,2026-03-27T01:40:40.391245
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,10,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:40.597113
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,1,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:40.847302
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,2,most,all,right,most of the students got all of the answers right,"Most, all, right.",True,2026-03-27T01:40:41.080158
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,3,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:41.302072
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,4,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:41.537399
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,5,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:41.744745
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,6,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:41.972915
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,7,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:42.196506
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,8,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:42.406733
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,9,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:40:42.613212
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,10,all,most,right,all of the students got most of the answers right,"All, Most, Right",True,2026-03-27T01:40:42.866813
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,1,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:43.111768
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,2,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:40:43.330459
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,3,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:40:43.543410
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,4,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:43.758220
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,5,some,most,right,some of the students got most of the answers right,"Some, Most, Right",True,2026-03-27T01:40:43.959525
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,6,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:44.167908
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,7,some,all,right,some of the students got all of the answers right,"Some, All, Right",True,2026-03-27T01:40:44.386015
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,8,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:44.603366
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,9,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:44.811207
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,10,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:45.037447
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,1,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:40:45.283809
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,2,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:45.505025
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,3,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:45.713534
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,4,some,all,right,some of the students got all of the answers right,"Some, all, right",True,2026-03-27T01:40:45.918860
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,5,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:40:46.128115
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,6,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:46.341110
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,7,some,most,wrong,some of the students got most of the answers wrong,"Some, Most, Wrong",True,2026-03-27T01:40:46.573200
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,8,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:46.784210
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,9,INVALID,INVALID,INVALID,INVALID,"Some, most, correct",False,2026-03-27T01:40:46.993027
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,10,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:47.218554
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,1,some,all,right,some of the students got all of the answers right,"Some, All, right",True,2026-03-27T01:40:47.462144
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,2,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:47.685937
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,3,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:47.965537
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,4,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:48.176205
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,5,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:48.381620
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,6,some,most,right,some of the students got most of the answers right,"Some, most, right.",True,2026-03-27T01:40:48.600400
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,7,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:40:48.827543
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,8,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:49.041541
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,9,some,most,right,some of the students got most of the answers right,"some, most, right",True,2026-03-27T01:40:49.276036
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,10,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:49.481920
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,1,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:49.722524
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,2,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:49.960147
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,3,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:40:50.179358
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,4,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:50.399701
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,5,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:50.613413
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,6,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:50.842226
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,7,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:40:51.068375
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,8,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:51.275117
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,9,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:40:51.507434
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,10,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:51.718001
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,1,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:51.977750
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,2,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:40:52.196210
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,3,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:40:52.407350
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,4,most,some,right,most of the students got some of the answers right,"Most, some, right",True,2026-03-27T01:40:52.631420
