array_idx,students_array,n_students,n_questions,framing,output_format,run,oq,iq,adj,sentence,raw_response,is_valid,timestamp
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,1,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong,True,2026-03-27T01:46:49.542095
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,2,some,some,wrong,some of the students got some of the answers wrong,Some of the students got some of the answers wrong,True,2026-03-27T01:46:50.020881
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,3,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong,True,2026-03-27T01:46:50.480226
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,4,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong,True,2026-03-27T01:46:50.929973
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,5,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong,True,2026-03-27T01:46:51.389203
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,6,some,some,wrong,some of the students got some of the answers wrong,Some of the students got some of the answers wrong,True,2026-03-27T01:46:51.847393
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,7,some,some,wrong,some of the students got some of the answers wrong,Some of the students got some of the answers wrong,True,2026-03-27T01:46:52.289313
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,8,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong,True,2026-03-27T01:46:52.728487
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,9,some,some,wrong,some of the students got some of the answers wrong,Some of the students got some of the answers wrong,True,2026-03-27T01:46:53.180365
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,10,some,most,wrong,some of the students got most of the answers wrong,Some of the students got most of the answers wrong,True,2026-03-27T01:46:53.662829
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,1,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:46:54.169827
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,2,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:46:54.635488
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,3,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong,True,2026-03-27T01:46:55.072385
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,4,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:46:55.511652
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,5,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:46:55.971919
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,6,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:46:56.413683
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,7,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:46:56.855435
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,8,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong,True,2026-03-27T01:46:57.318090
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,9,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:46:57.777878
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,10,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong,True,2026-03-27T01:46:58.226172
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,1,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:46:58.762841
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,2,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:46:59.229158
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,3,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:46:59.687786
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,4,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:00.116116
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,5,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:00.554231
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,6,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:01.009420
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,7,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:01.464999
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,8,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:01.910478
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,9,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:02.367625
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,10,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:02.804409
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,1,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong,True,2026-03-27T01:47:03.339300
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,2,all,some,wrong,all of the students got some of the answers wrong,All of the students got some of the answers wrong,True,2026-03-27T01:47:03.799509
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,3,all,some,wrong,all of the students got some of the answers wrong,All of the students got some of the answers wrong,True,2026-03-27T01:47:04.234519
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,4,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong,True,2026-03-27T01:47:04.680362
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,5,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong,True,2026-03-27T01:47:05.115556
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,6,some,some,wrong,some of the students got some of the answers wrong,Some of the students got some of the answers wrong,True,2026-03-27T01:47:05.547733
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,7,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong,True,2026-03-27T01:47:06.024178
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,8,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong,True,2026-03-27T01:47:06.462382
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,9,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong,True,2026-03-27T01:47:06.917796
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,10,some,some,wrong,some of the students got some of the answers wrong,Some of the students got some of the answers wrong,True,2026-03-27T01:47:07.353264
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,1,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong,True,2026-03-27T01:47:07.856360
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,2,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:08.325595
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,3,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong,True,2026-03-27T01:47:08.763193
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,4,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong,True,2026-03-27T01:47:09.203421
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,5,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:09.646195
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,6,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong,True,2026-03-27T01:47:10.062864
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,7,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong,True,2026-03-27T01:47:10.504509
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,8,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:10.930291
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,9,most,some,wrong,most of the students got some of the answers wrong,Most of the students got some of the answers wrong,True,2026-03-27T01:47:11.358227
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,10,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:11.782678
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,1,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:12.289025
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,2,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:12.764190
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,3,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:13.213207
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,4,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:13.686642
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,5,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:14.141985
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,6,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:14.604270
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,7,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:15.069053
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,8,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:15.508771
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,9,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:15.973620
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,10,most,most,wrong,most of the students got most of the answers wrong,Most of the students got most of the answers wrong,True,2026-03-27T01:47:16.421516
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,1,all,none,wrong,all of the students got none of the answers wrong,All of the students got none of the answers wrong,True,2026-03-27T01:47:16.955612
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,2,all,none,wrong,all of the students got none of the answers wrong,All of the students got none of the answers wrong,True,2026-03-27T01:47:17.407527
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,3,all,none,wrong,all of the students got none of the answers wrong,All of the students got none of the answers wrong,True,2026-03-27T01:47:17.870067
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,4,all,none,wrong,all of the students got none of the answers wrong,All of the students got none of the answers wrong,True,2026-03-27T01:47:18.348244
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,5,all,none,wrong,all of the students got none of the answers wrong,All of the students got none of the answers wrong,True,2026-03-27T01:47:18.789598
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,6,all,none,wrong,all of the students got none of the answers wrong,All of the students got none of the answers wrong,True,2026-03-27T01:47:19.221172
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,7,all,none,wrong,all of the students got none of the answers wrong,All of the students got none of the answers wrong,True,2026-03-27T01:47:19.671831
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,8,all,none,wrong,all of the students got none of the answers wrong,All of the students got none of the answers wrong,True,2026-03-27T01:47:20.131990
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,9,all,none,wrong,all of the students got none of the answers wrong,All of the students got none of the answers wrong,True,2026-03-27T01:47:20.571610
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,10,all,none,wrong,all of the students got none of the answers wrong,All of the students got none of the answers wrong,True,2026-03-27T01:47:21.029253
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,1,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:47:21.479307
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,2,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:47:21.876601
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,3,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:47:22.256482
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,4,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:47:22.610813
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,5,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:47:22.986809
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,6,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:47:23.411052
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,7,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:47:23.783142
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,8,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:47:24.147278
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,9,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:47:24.541446
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,10,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:47:24.906920
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,1,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:25.319761
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,2,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:25.693812
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,3,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:26.071514
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,4,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:26.428809
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,5,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:26.787384
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,6,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:27.156179
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,7,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:27.516299
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,8,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:27.882000
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,9,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:28.257528
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,10,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:28.658635
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,1,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:29.071231
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,2,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:29.450269
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,3,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:29.829489
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,4,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:47:30.199252
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,5,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:30.555495
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,6,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:30.910218
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,7,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:31.331398
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,8,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:31.707896
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,9,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:32.075953
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,10,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:32.459054
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,1,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:32.888816
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,2,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:33.301464
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,3,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:33.678645
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,4,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:34.046220
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,5,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:34.407227
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,6,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:47:34.782901
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,7,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:35.146310
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,8,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:35.528402
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,9,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:35.882629
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,10,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:36.248276
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,1,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:47:36.660122
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,2,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:47:37.051911
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,3,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:37.430913
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,4,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:47:37.801601
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,5,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:38.169331
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,6,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:47:38.595375
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,7,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:47:38.972608
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,8,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:39.348791
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,9,most,most,right,most of the students got most of the answers right,"Most, most, right",True,2026-03-27T01:47:39.721109
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,10,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:47:40.095705
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,1,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:40.522546
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,2,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:47:40.917391
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,3,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:41.295960
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,4,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:41.654084
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,5,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:47:42.025619
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,6,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:42.370267
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,7,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:47:42.774023
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,8,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:43.148527
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,9,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:47:43.562695
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,10,all,most,right,all of the students got most of the answers right,"All, most, right",True,2026-03-27T01:47:43.927438
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,1,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:44.332691
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,2,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:44.722927
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,3,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:45.072510
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,4,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:45.466104
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,5,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:45.827600
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,6,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:46.208483
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,7,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:46.591601
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,8,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:46.973148
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,9,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:47.366342
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,10,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:47.737513
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,1,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:47:48.163002
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,2,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:47:48.575413
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,3,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:48.938940
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,4,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:49.320752
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,5,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:47:49.679263
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,6,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:47:50.044952
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,7,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:47:50.401733
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,8,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:47:50.776488
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,9,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:47:51.131825
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,10,some,most,right,some of the students got most of the answers right,"Some, most, right",True,2026-03-27T01:47:51.510738
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,1,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:47:51.921251
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,2,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:52.311749
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,3,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:52.663407
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,4,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:53.020934
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,5,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:47:53.472499
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,6,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:53.849708
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,7,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:54.255231
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,8,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:54.627286
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,9,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:54.991832
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,10,most,all,right,most of the students got all of the answers right,"Most, all, right",True,2026-03-27T01:47:55.376725
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,1,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:47:55.811626
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,2,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:47:56.175609
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,3,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:47:56.555695
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,4,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:47:56.911823
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,5,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:47:57.274117
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,6,INVALID,INVALID,INVALID,INVALID,"All, of, right",False,2026-03-27T01:47:57.623040
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,7,INVALID,INVALID,INVALID,INVALID,"Some, of, right",False,2026-03-27T01:47:58.026994
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,8,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:47:58.451450
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,9,all,some,right,all of the students got some of the answers right,"All, some, right",True,2026-03-27T01:47:58.836550
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,10,some,some,right,some of the students got some of the answers right,"Some, some, right",True,2026-03-27T01:47:59.186475
10,"[9, 9, 9, 9, 9]",5,12,high,three_blanks,1,all,all,right,all of the students got all of the answers right,"All, all, right",True,2026-03-27T01:47:59.626035
