array_idx,students_array,n_students,n_questions,framing,output_format,run,oq,iq,adj,sentence,raw_response,is_valid,timestamp
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,6,most,some,right,most of the students got some of the answers right,[most] of the students got [some] of the answers right,True,2026-03-27T01:36:55.512012
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,7,most,some,wrong,most of the students got some of the answers wrong,most of the students got some of the answers wrong,True,2026-03-27T01:36:55.752062
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,8,all,some,wrong,all of the students got some of the answers wrong,[all] of the students got [some] of the answers wrong,True,2026-03-27T01:36:56.022979
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,9,all,some,wrong,all of the students got some of the answers wrong,[all] of the students got [some] of the answers wrong,True,2026-03-27T01:36:56.311369
12,"[9, 9, 9, 0, 0]",5,12,low,full_sentence,10,all,some,wrong,all of the students got some of the answers wrong,[all] of the students got [some] of the answers wrong,True,2026-03-27T01:36:56.590213
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,1,none,most,right,none of the students got most of the answers right,[None] of the students got [Most] of the answers right.,True,2026-03-27T01:36:56.917307
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,2,some,most,wrong,some of the students got most of the answers wrong,[Some] of the students got [Most] of the answers wrong.,True,2026-03-27T01:36:57.219980
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,3,most,some,wrong,most of the students got some of the answers wrong,[most] of the students got [some] of the answers wrong,True,2026-03-27T01:36:57.507451
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,4,all,some,wrong,all of the students got some of the answers wrong,[all] of the students got [some] of the answers wrong,True,2026-03-27T01:36:57.809766
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,5,most,some,wrong,most of the students got some of the answers wrong,most of the students got some of the answers wrong,True,2026-03-27T01:36:58.040965
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,6,most,some,wrong,most of the students got some of the answers wrong,[most] of the students got [some] of the answers wrong,True,2026-03-27T01:36:58.327330
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,7,all,some,wrong,all of the students got some of the answers wrong,[all] of the students got [some] of the answers wrong,True,2026-03-27T01:36:58.601318
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,8,none,most,right,none of the students got most of the answers right,[None] of the students got [most] of the answers right.,True,2026-03-27T01:36:58.885976
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,9,most,some,wrong,most of the students got some of the answers wrong,[most] of the students got [some] of the answers wrong,True,2026-03-27T01:36:59.172240
13,"[9, 9, 3, 3, 3]",5,12,low,full_sentence,10,all,some,wrong,all of the students got some of the answers wrong,[all] of the students got [some] of the answers wrong,True,2026-03-27T01:36:59.447777
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,1,most,some,wrong,most of the students got some of the answers wrong,[most] of the students got [some] of the answers wrong,True,2026-03-27T01:36:59.761689
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,2,most,some,wrong,most of the students got some of the answers wrong,[most] of the students got [some] of the answers wrong,True,2026-03-27T01:37:00.037132
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,3,most,some,wrong,most of the students got some of the answers wrong,[most] of the students got [some] of the answers wrong,True,2026-03-27T01:37:00.316222
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,4,most,some,wrong,most of the students got some of the answers wrong,[most] of the students got [some] of the answers wrong,True,2026-03-27T01:37:00.593401
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,5,most,some,wrong,most of the students got some of the answers wrong,[most] of the students got [some] of the answers wrong,True,2026-03-27T01:37:00.874303
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,6,most,some,wrong,most of the students got some of the answers wrong,[most] of the students got [some] of the answers wrong,True,2026-03-27T01:37:01.156462
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,7,most,some,wrong,most of the students got some of the answers wrong,[most] of the students got [some] of the answers wrong,True,2026-03-27T01:37:01.459735
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,8,most,some,wrong,most of the students got some of the answers wrong,[most] of the students got [some] of the answers wrong,True,2026-03-27T01:37:01.746385
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,9,most,some,wrong,most of the students got some of the answers wrong,[most] of the students got [some] of the answers wrong,True,2026-03-27T01:37:02.035283
14,"[9, 9, 3, 0, 0]",5,12,low,full_sentence,10,most,some,wrong,most of the students got some of the answers wrong,[most] of the students got [some] of the answers wrong,True,2026-03-27T01:37:02.307347
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,1,all,some,wrong,all of the students got some of the answers wrong,[all] of the students got [some] of the answers wrong,True,2026-03-27T01:37:02.661560
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,2,all,some,wrong,all of the students got some of the answers wrong,[all] of the students got [some] of the answers wrong,True,2026-03-27T01:37:02.950494
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,3,all,some,wrong,all of the students got some of the answers wrong,[all] of the students got [some] of the answers wrong,True,2026-03-27T01:37:03.225550
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,4,all,some,wrong,all of the students got some of the answers wrong,[all] of the students got [some] of the answers wrong,True,2026-03-27T01:37:03.514813
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,5,most,some,wrong,most of the students got some of the answers wrong,[most] of the students got [some] of the answers wrong,True,2026-03-27T01:37:03.797737
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,6,all,some,wrong,all of the students got some of the answers wrong,[all] of the students got [some] of the answers wrong,True,2026-03-27T01:37:04.070685
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,7,all,some,wrong,all of the students got some of the answers wrong,[all] of the students got [some] of the answers wrong,True,2026-03-27T01:37:04.359027
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,8,all,some,wrong,all of the students got some of the answers wrong,[all] of the students got [some] of the answers wrong,True,2026-03-27T01:37:04.634124
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,9,all,some,wrong,all of the students got some of the answers wrong,[all] of the students got [some] of the answers wrong,True,2026-03-27T01:37:04.904353
15,"[9, 9, 0, 0, 0]",5,12,low,full_sentence,10,all,some,wrong,all of the students got some of the answers wrong,[all] of the students got [some] of the answers wrong,True,2026-03-27T01:37:05.186480
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,1,all,some,wrong,all of the students got some of the answers wrong,All of the students got some of the answers wrong.,True,2026-03-27T01:37:05.470475
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,2,all,some,wrong,all of the students got some of the answers wrong,[All] of the students got [Some] of the answers wrong,True,2026-03-27T01:37:05.749640
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,3,all,none,right,all of the students got none of the answers right,[all] of the students got [none] of the answers right,True,2026-03-27T01:37:06.021225
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,4,all,none,right,all of the students got none of the answers right,all of the students got none of the answers right,True,2026-03-27T01:37:06.274872
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,5,all,some,wrong,all of the students got some of the answers wrong,all of the students got some of the answers wrong,True,2026-03-27T01:37:06.520430
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,6,all,none,right,all of the students got none of the answers right,[all] of the students got [none] of the answers right,True,2026-03-27T01:37:06.785264
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,7,none,some,right,none of the students got some of the answers right,[None] of the students got [Some] of the answers right,True,2026-03-27T01:37:07.092923
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,8,all,some,wrong,all of the students got some of the answers wrong,All of the students got some of the answers wrong,True,2026-03-27T01:37:07.340389
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,9,none,some,right,none of the students got some of the answers right,[None] of the students got [Some] of the answers [Right].,True,2026-03-27T01:37:07.676086
16,"[3, 3, 3, 3, 3]",5,12,low,full_sentence,10,all,some,wrong,all of the students got some of the answers wrong,All of the students got some of the answers wrong.,True,2026-03-27T01:37:07.917123
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,1,none,some,right,none of the students got some of the answers right,None of the students got some of the answers right.,True,2026-03-27T01:37:08.192950
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,2,all,some,wrong,all of the students got some of the answers wrong,[all] of the students got [some] of the answers wrong,True,2026-03-27T01:37:08.477106
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,3,all,some,wrong,all of the students got some of the answers wrong,[all] of the students got [some] of the answers wrong,True,2026-03-27T01:37:08.750995
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,4,some,none,right,some of the students got none of the answers right,[Some] of the students got [None] of the answers right,True,2026-03-27T01:37:09.024424
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,5,all,none,right,all of the students got none of the answers right,[all] of the students got [none] of the answers right,True,2026-03-27T01:37:09.296455
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,6,all,none,right,all of the students got none of the answers right,[all] of the students got [none] of the answers right,True,2026-03-27T01:37:09.575907
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,7,all,none,right,all of the students got none of the answers right,[all] of the students got [none] of the answers right,True,2026-03-27T01:37:09.855626
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,8,none,some,right,none of the students got some of the answers right,none of the students got some of the answers right,True,2026-03-27T01:37:10.099810
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,9,all,none,right,all of the students got none of the answers right,[all] of the students got [none] of the answers right,True,2026-03-27T01:37:10.371904
17,"[3, 3, 3, 0, 0]",5,12,low,full_sentence,10,all,some,wrong,all of the students got some of the answers wrong,[all] of the students got [some] of the answers wrong,True,2026-03-27T01:37:10.645936
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,1,all,none,right,all of the students got none of the answers right,[all] of the students got [none] of the answers right,True,2026-03-27T01:37:10.962708
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,2,none,some,right,none of the students got some of the answers right,[None] of the students got [Some] of the answers right,True,2026-03-27T01:37:11.254090
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,3,none,some,right,none of the students got some of the answers right,[None] of the students got [Some] of the answers right,True,2026-03-27T01:37:11.524383
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,4,none,some,right,none of the students got some of the answers right,none of the students got some of the answers right,True,2026-03-27T01:37:11.760280
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,5,none,some,right,none of the students got some of the answers right,none of the students got some of the answers right,True,2026-03-27T01:37:11.996229
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,6,INVALID,INVALID,INVALID,INVALID,none of the students got any of the answers right,False,2026-03-27T01:37:12.241741
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,7,all,none,right,all of the students got none of the answers right,all of the students got none of the answers right,True,2026-03-27T01:37:12.500013
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,8,all,none,right,all of the students got none of the answers right,[all] of the students got [none] of the answers right,True,2026-03-27T01:37:12.806513
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,9,all,none,right,all of the students got none of the answers right,[all] of the students got [none] of the answers right,True,2026-03-27T01:37:13.074056
18,"[3, 3, 0, 0, 0]",5,12,low,full_sentence,10,none,some,right,none of the students got some of the answers right,[None] of the students got [Some] of the answers right,True,2026-03-27T01:37:13.342615
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,1,all,none,wrong,all of the students got none of the answers wrong,all of the students got none of the answers wrong,True,2026-03-27T01:37:13.618710
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,2,all,none,right,all of the students got none of the answers right,[all] of the students got [none] of the answers right,True,2026-03-27T01:37:13.899420
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,3,all,none,right,all of the students got none of the answers right,All of the students got None of the answers right,True,2026-03-27T01:37:14.137425
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,4,all,none,wrong,all of the students got none of the answers wrong,all of the students got none of the answers wrong,True,2026-03-27T01:37:14.367010
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,5,all,none,right,all of the students got none of the answers right,all of the students got none of the answers right,True,2026-03-27T01:37:14.606682
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,6,all,none,right,all of the students got none of the answers right,all of the students got none of the answers right,True,2026-03-27T01:37:14.848428
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,7,all,none,right,all of the students got none of the answers right,all of the students got none of the answers right,True,2026-03-27T01:37:15.107455
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,8,all,none,right,all of the students got none of the answers right,[all] of the students got [none] of the answers right,True,2026-03-27T01:37:15.380809
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,9,all,none,right,all of the students got none of the answers right,all of the students got none of the answers right,True,2026-03-27T01:37:15.615559
19,"[0, 0, 0, 0, 0]",5,12,low,full_sentence,10,all,none,wrong,all of the students got none of the answers wrong,all of the students got none of the answers wrong,True,2026-03-27T01:37:15.851698
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,1,all,all,right,all of the students got all of the answers right,"all, all, right",True,2026-03-27T01:37:16.088600
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,2,all,all,right,all of the students got all of the answers right,"all, all, right",True,2026-03-27T01:37:16.297753
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,3,all,all,right,all of the students got all of the answers right,"all, all, right",True,2026-03-27T01:37:16.501644
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,4,all,all,right,all of the students got all of the answers right,"all, all, right",True,2026-03-27T01:37:16.698896
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,5,all,all,right,all of the students got all of the answers right,"All, All, Right",True,2026-03-27T01:37:16.883660
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,6,all,all,right,all of the students got all of the answers right,"all, all, right",True,2026-03-27T01:37:17.082209
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,7,all,all,right,all of the students got all of the answers right,"all, all, right",True,2026-03-27T01:37:17.281567
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,8,all,all,right,all of the students got all of the answers right,"all, all, right",True,2026-03-27T01:37:17.502003
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,9,all,all,right,all of the students got all of the answers right,"all, all, right",True,2026-03-27T01:37:17.722248
0,"[12, 12, 12, 12, 12]",5,12,high,three_blanks,10,all,all,right,all of the students got all of the answers right,"all, all, right",True,2026-03-27T01:37:17.927092
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,1,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:18.147520
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,2,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:18.346788
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,3,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:18.535702
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,4,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:18.720646
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,5,all,most,right,all of the students got most of the answers right,"All, Most, Right",True,2026-03-27T01:37:18.912098
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,6,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:19.103238
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,7,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:19.311798
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,8,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:19.497093
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,9,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:19.683833
1,"[12, 12, 12, 3, 3]",5,12,high,three_blanks,10,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:19.870943
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,1,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:20.099265
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,2,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:20.321816
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,3,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:20.513155
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,4,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:20.706756
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,5,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:20.898543
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,6,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:21.107702
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,7,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:21.329296
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,8,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:21.515582
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,9,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:21.712265
2,"[12, 12, 12, 9, 9]",5,12,high,three_blanks,10,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:21.911762
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,1,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:22.140269
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,2,most,all,right,most of the students got all of the answers right,"most, all, right",True,2026-03-27T01:37:22.339715
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,3,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:22.571115
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,4,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:22.778626
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,5,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:22.964430
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,6,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:23.185417
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,7,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:23.390594
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,8,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:23.576728
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,9,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:23.763641
3,"[12, 12, 12, 0, 0]",5,12,high,three_blanks,10,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:23.970070
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,1,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:24.207925
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,2,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:24.421567
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,3,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:24.628062
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,4,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:24.825709
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,5,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:25.039070
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,6,most,all,right,most of the students got all of the answers right,"most, all, right",True,2026-03-27T01:37:25.233549
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,7,all,most,right,all of the students got most of the answers right,"All, Most, Right",True,2026-03-27T01:37:25.434310
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,8,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:25.642943
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,9,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:25.839717
4,"[12, 12, 9, 9, 9]",5,12,high,three_blanks,10,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:26.031445
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,1,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:26.253334
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,2,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:26.449773
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,3,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:26.661551
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,4,all,most,right,all of the students got most of the answers right,"All, Most, Right",True,2026-03-27T01:37:26.850057
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,5,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:27.046783
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,6,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:27.240728
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,7,all,most,right,all of the students got most of the answers right,"All, Most, Right",True,2026-03-27T01:37:27.450476
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,8,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:27.692247
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,9,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:27.886080
5,"[12, 12, 9, 3, 3]",5,12,high,three_blanks,10,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:28.080835
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,1,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:28.305012
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,2,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:28.515327
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,3,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:28.720289
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,4,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:28.911719
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,5,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:29.103637
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,6,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:29.296718
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,7,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:29.504103
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,8,all,some,right,all of the students got some of the answers right,"All, Some, Right",True,2026-03-27T01:37:29.701446
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,9,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:29.891650
6,"[12, 12, 9, 0, 0]",5,12,high,three_blanks,10,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:30.084520
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,1,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:30.312727
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,2,all,some,right,all of the students got some of the answers right,"All, Some, Right",True,2026-03-27T01:37:30.518936
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,3,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:30.723187
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,4,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:30.914736
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,5,all,most,right,all of the students got most of the answers right,"All, Most, Right",True,2026-03-27T01:37:31.110936
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,6,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:31.313225
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,7,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:31.521777
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,8,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:31.719815
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,9,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:31.914883
7,"[12, 12, 3, 3, 3]",5,12,high,three_blanks,10,all,some,right,all of the students got some of the answers right,"All, Some, Right",True,2026-03-27T01:37:32.105978
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,1,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:32.336671
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,2,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:32.571649
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,3,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:32.772579
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,4,all,some,right,all of the students got some of the answers right,"All, Some, Right",True,2026-03-27T01:37:32.986979
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,5,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:33.192431
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,6,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:33.392094
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,7,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:33.629765
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,8,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:33.841473
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,9,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:34.028334
8,"[12, 12, 3, 0, 0]",5,12,high,three_blanks,10,all,most,right,all of the students got most of the answers right,"all, most, right",True,2026-03-27T01:37:34.224764
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,1,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:34.458587
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,2,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:34.666523
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,3,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:34.866620
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,4,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:35.070364
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,5,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:35.268702
9,"[12, 12, 0, 0, 0]",5,12,high,three_blanks,6,all,some,right,all of the students got some of the answers right,"all, some, right",True,2026-03-27T01:37:35.465092
